transaction_id,account_id,user_id,amount,transaction_type,category,transaction_time
2518,92,8888,604015,debt,salary,2025-08-09 16:38:15.840576
2519,12,65,2050611,credit,rent,2025-04-10 16:38:15.840579
2520,48,55,1647158,debit,salary,2025-09-15 16:38:15.840582
2521,119,58,1795663,credit,salary,2025-08-25 16:38:15.840586
2522,90,85,-1749700,debit,,2025-12-11 16:38:15.840590
2523,67,8888,-3569898,credit,salary,2025-04-29 16:38:15.840593
2524,143,8888,2993113,credit,groceries,2025-09-27 16:38:15.840596
2525,86,8888,1615815,debt,rent,2025-03-01 16:38:15.840600
2526,102,92,-4906514,credit,salary,2025-10-16 16:38:15.840610
2527,8,36,-3256375,debit,,2025-07-25 16:38:15.840614
2528,39,8888,4089158,credit,salary,2025-11-23 16:38:15.840617
2529,60,8888,1792394,debit,,2025-11-19 16:38:15.840621
2530,68,100,3760473,debt,groceries,2025-12-20 16:38:15.840624
2531,100,8888,-1962396,debit,groceries,2025-07-03 16:38:15.840627
2532,86,32,3100194,debt,,2025-06-26 16:38:15.840631
2533,115,8888,1905736,debt,transfer,2025-04-07 16:38:15.840634
2534,128,8888,-2345380,credit,rent,2025-03-24 16:38:15.840638
2535,10,8888,-2570462,debit,salary,2025-06-11 16:38:15.840641
2536,108,8888,2649416,debt,transfer,2025-04-25 16:38:15.840644
2537,44,8888,1573436,credit,,2025-07-29 16:38:15.840648
2538,85,51,3268142,debt,,2025-03-27 16:38:15.840651
2539,142,65,-4726144,debit,groceries,2025-07-15 16:38:15.840655
2540,21,8888,-4944073,credit,groceries,2025-09-25 16:38:15.840658
2541,69,31,3457257,debt,,2025-02-11 16:38:15.840661
2542,65,8888,3426203,credit,,2025-12-09 16:38:15.840665
2543,69,8888,4085187,debt,rent,2025-11-11 16:38:15.840668
2544,132,8888,489961,credit,rent,2025-09-19 16:38:15.840672
2545,39,8888,4907998,credit,,2025-04-12 16:38:15.840675
2546,59,36,3660309,debit,salary,2025-09-03 16:38:15.840679
2547,142,94,-3993864,credit,groceries,2025-09-21 16:38:15.840683
2548,134,33,624050,debt,rent,2025-04-05 16:38:15.840686
2549,96,24,4759559,credit,rent,2025-08-24 16:38:15.840690
2550,54,97,1398624,credit,rent,2025-06-01 16:38:15.840693
2551,46,64,2905229,debit,,2025-10-17 16:38:15.840697
2552,102,20,-2731669,debit,salary,2025-03-01 16:38:15.840700
2553,30,43,4324911,debt,rent,2025-03-05 16:38:15.840703
2554,52,8888,-775457,credit,,2025-10-03 16:38:15.840707
2555,117,8888,-1084606,credit,rent,2025-12-03 16:38:15.840710
2556,118,8888,-690056,debit,transfer,2025-08-11 16:38:15.840714
2557,10,80,3935606,debt,transfer,2025-02-10 16:38:15.840717
2558,20,8888,2559199,debit,groceries,2025-04-18 16:38:15.840720
2559,98,40,-3281912,credit,transfer,2025-05-25 16:38:15.840724
2560,109,8888,3459510,debt,transfer,2025-07-12 16:38:15.840727
2561,122,7,352570,credit,groceries,2025-03-01 16:38:15.840730
2562,22,86,2770640,debit,transfer,2025-09-30 16:38:15.840734
2563,117,19,-903214,credit,,2025-05-22 16:38:15.840738
2564,88,47,3012784,debt,salary,2025-10-26 16:38:15.840741
2565,9,8888,4505825,credit,salary,2025-08-18 16:38:15.840745
2566,106,8888,1894905,debt,salary,2025-11-22 16:38:15.840748
2567,113,8888,-620377,credit,salary,2025-12-09 16:38:15.840751
2568,24,63,3184175,credit,salary,2025-11-26 16:38:15.840755
2569,15,8888,-4574803,debit,,2025-04-19 16:38:15.840758
2570,134,19,2948649,debt,salary,2025-04-22 16:38:15.840761
2571,30,87,550708,debt,salary,2025-05-25 16:38:15.840765
2572,148,8888,-4777359,debit,groceries,2025-02-11 16:38:15.840768
2573,134,97,4656369,credit,rent,2025-09-29 16:38:15.840772
2574,9,35,4081385,debt,groceries,2025-02-16 16:38:15.840775
2575,30,8888,65697,credit,,2025-05-06 16:38:15.840779
2576,140,62,-1671469,debit,,2025-05-27 16:38:15.840782
2577,132,56,-2084426,credit,,2025-10-26 16:38:15.840785
2578,55,79,4400705,debt,groceries,2025-08-09 16:38:15.840789
2579,76,10,1324770,debit,rent,2025-09-11 16:38:15.840792
2580,104,8888,-3866709,debit,transfer,2025-03-15 16:38:15.840795
2581,128,90,2524105,debt,,2025-10-19 16:38:15.840799
2582,18,8888,1637233,debt,groceries,2025-10-17 16:38:15.840802
2583,40,58,-1009385,credit,groceries,2025-11-06 16:38:15.840805
2584,47,37,-4276440,credit,,2025-10-14 16:38:15.840809
2585,71,8888,3524414,debit,rent,2025-11-09 16:38:15.840812
2586,70,8888,53209,debit,salary,2025-09-05 16:38:15.840816
2587,20,50,-4533301,debit,transfer,2025-04-18 16:38:15.840819
2588,140,8888,-1757568,debit,salary,2025-03-01 16:38:15.840823
2589,30,8888,4304344,debt,,2025-03-06 16:38:15.840826
2590,141,58,392179,debt,groceries,2025-12-15 16:38:15.840829
2591,102,10,-1533808,debit,,2025-05-04 16:38:15.840833
2592,4,89,1611946,debt,groceries,2025-11-29 16:38:15.840836
2593,62,8888,4689782,debit,rent,2025-04-08 16:38:15.840840
2594,128,58,1806906,debit,transfer,2025-06-04 16:38:15.840843
2595,142,63,34626,debit,,2025-03-17 16:38:15.840847
2596,24,50,935658,debit,groceries,2025-12-12 16:38:15.840850
2597,129,55,2389192,debt,groceries,2025-12-10 16:38:15.840854
2598,73,8888,2067425,debt,,2025-11-18 16:38:15.840857
2599,67,8888,-3602564,credit,,2025-11-11 16:38:15.840860
2600,137,77,4506793,credit,groceries,2025-11-25 16:38:15.840863
2601,149,89,4917636,debit,transfer,2025-05-27 16:38:15.840867
2602,2,88,-1594881,debit,salary,2025-06-05 16:38:15.840870
2603,10,27,827032,credit,salary,2025-11-25 16:38:15.840874
2604,136,8888,-4860713,credit,groceries,2025-08-01 16:38:15.840877
2605,36,8888,-2795296,credit,groceries,2025-07-28 16:38:15.840881
2606,29,8888,4014593,credit,groceries,2025-09-07 16:38:15.840884
2607,10,8888,4787679,debt,groceries,2025-05-04 16:38:15.840888
2608,113,47,1462006,debit,,2025-04-21 16:38:15.840891
2609,124,24,2470456,credit,transfer,2025-10-09 16:38:15.840895
2610,84,47,367417,debt,groceries,2025-07-23 16:38:15.840898
2611,59,5,-4131290,debit,transfer,2025-09-21 16:38:15.840902
2612,100,35,-1081005,credit,transfer,2025-03-30 16:38:15.840906
2613,148,16,-3906966,credit,transfer,2025-03-05 16:38:15.840909
2614,54,35,2696773,debt,salary,2025-02-11 16:38:15.840912
2615,116,28,3972088,credit,groceries,2025-08-27 16:38:15.840916
2616,107,15,639027,credit,salary,2025-11-30 16:38:15.840919
2617,133,8888,3517416,debit,,2025-07-31 16:38:15.840923
2618,95,8888,-3197819,debit,rent,2025-05-12 16:38:15.840926
2619,66,8888,2997639,debt,groceries,2025-08-26 16:38:15.840929
2620,61,8888,2048481,credit,groceries,2025-10-14 16:38:15.840933
2621,18,8888,2269407,debt,,2025-03-20 16:38:15.840936
2622,52,8888,-1239694,debit,rent,2025-04-13 16:38:15.840940
2623,144,82,-4551705,credit,transfer,2025-08-12 16:38:15.840943
2624,150,63,-3057768,credit,salary,2025-05-08 16:38:15.840947
2625,60,15,1706213,debit,salary,2025-05-27 16:38:15.840950
2626,23,76,-2084318,credit,salary,2025-07-17 16:38:15.840954
2627,111,77,1961108,debt,transfer,2025-05-31 16:38:15.840957
2628,89,42,4924382,debit,groceries,2025-03-19 16:38:15.840960
2629,140,8888,3106093,debt,transfer,2025-06-09 16:38:15.840964
2630,52,100,1155841,debt,transfer,2025-10-05 16:38:15.840967
2631,26,30,3579086,debt,transfer,2025-11-10 16:38:15.840970
2632,71,77,-1965020,credit,transfer,2025-03-03 16:38:15.840973
2633,45,8888,3189132,credit,transfer,2025-02-19 16:38:15.840977
2634,5,43,2090385,credit,rent,2025-03-28 16:38:15.840981
2635,16,59,1676635,debt,,2025-05-06 16:38:15.840984
2636,99,82,-2802015,credit,transfer,2025-03-28 16:38:15.840988
2637,30,25,-2008707,credit,groceries,2025-09-30 16:38:15.840991
2638,128,82,2803452,debit,,2025-03-12 16:38:15.840995
2639,49,8888,1174415,debit,transfer,2025-02-18 16:38:15.840999
2640,1,8888,3560930,debit,salary,2025-10-29 16:38:15.841002
2641,37,34,-2189599,credit,,2025-12-17 16:38:15.841006
2642,129,8888,4627851,debt,groceries,2025-12-15 16:38:15.841010
2643,46,8888,-4567584,debit,,2025-04-20 16:38:15.841013
2644,94,17,3044785,debt,,2025-05-23 16:38:15.841016
2645,86,8888,-3129363,debit,transfer,2025-05-10 16:38:15.841020
2646,66,22,-4188442,credit,groceries,2025-09-21 16:38:15.841023
2647,150,90,4720557,credit,salary,2025-05-29 16:38:15.841027
2648,49,8888,3889196,debit,groceries,2025-09-16 16:38:15.841031
2649,84,29,3055444,credit,,2025-12-09 16:38:15.841034
2650,119,83,3340231,debit,groceries,2025-02-16 16:38:15.841038
2651,115,100,3127054,debit,rent,2025-05-20 16:38:15.841041
2652,48,40,4146161,credit,groceries,2025-10-30 16:38:15.841045
2653,91,8888,2686641,credit,groceries,2025-07-09 16:38:15.841048
2654,126,8888,4712513,debit,salary,2025-11-11 16:38:15.841052
2655,149,65,3915640,debt,transfer,2025-11-16 16:38:15.841055
2656,6,78,1313873,debit,transfer,2025-06-03 16:38:15.841059
2657,63,99,472141,debt,transfer,2025-04-13 16:38:15.841063
2658,54,90,-1543093,debit,salary,2025-05-07 16:38:15.841066
2659,18,5,-1787910,credit,,2025-12-14 16:38:15.841070
2660,52,8888,-2433704,debit,groceries,2025-08-25 16:38:15.841074
2661,38,8888,1269165,credit,transfer,2025-05-13 16:38:15.841077
2662,126,4,2439265,debit,salary,2025-11-25 16:38:15.841081
2663,35,8888,2899436,debt,rent,2025-07-30 16:38:15.841084
2664,116,8888,234108,debt,transfer,2025-04-08 16:38:15.841088
2665,134,8888,3437418,debt,,2025-12-17 16:38:15.841091
2666,69,8888,3953991,debit,groceries,2025-10-27 16:38:15.841095
2667,53,89,550305,debt,salary,2025-06-11 16:38:15.841098
2668,20,8888,4610143,debit,groceries,2025-03-12 16:38:15.841102
2669,88,8888,-1634157,credit,rent,2025-04-05 16:38:15.841107
2670,126,8888,2073973,debt,transfer,2025-06-27 16:38:15.841113
2671,78,8888,764791,debit,rent,2025-10-26 16:38:15.841118
2672,33,57,4392568,debt,transfer,2025-06-01 16:38:15.841123
2673,126,87,-1669100,credit,salary,2025-04-14 16:38:15.841127
2674,98,8888,2101882,debit,salary,2025-07-26 16:38:15.841133
2675,43,18,-2601082,credit,salary,2025-08-19 16:38:15.841138
2676,92,8888,906304,debt,salary,2025-07-03 16:38:15.841143
2677,7,8888,2733953,credit,groceries,2025-09-10 16:38:15.841148
2678,113,8888,3218717,debt,rent,2025-09-14 16:38:15.841153
2679,144,17,2007364,credit,transfer,2025-04-30 16:38:15.841158
2680,55,8888,-742463,credit,,2025-06-21 16:38:15.841164
2681,1,8888,3462481,credit,salary,2025-09-28 16:38:15.841171
2682,62,82,4742053,credit,transfer,2025-02-22 16:38:15.841178
2683,67,81,4716969,debt,rent,2025-08-14 16:38:15.841184
2684,106,26,-3411072,debit,rent,2025-05-14 16:38:15.841188
2685,115,8888,-1762979,debit,,2025-04-25 16:38:15.841192
2686,123,55,-583807,debit,,2025-07-20 16:38:15.841196
2687,143,91,4166262,credit,salary,2025-07-04 16:38:15.841199
2688,127,8888,-3468234,debit,rent,2025-10-12 16:38:15.841203
2689,76,26,1640389,debit,transfer,2025-11-12 16:38:15.841210
2690,121,36,-3177259,credit,transfer,2025-08-21 16:38:15.841216
2691,15,8888,4655344,debt,,2025-11-14 16:38:15.841220
2692,88,81,51708,debit,transfer,2025-11-06 16:38:15.841224
2693,92,8888,2767667,debt,groceries,2025-09-10 16:38:15.841227
2694,93,8888,1650426,credit,salary,2025-12-04 16:38:15.841231
2695,125,97,2383025,debt,rent,2025-05-12 16:38:15.841234
2696,5,8888,4162555,debt,transfer,2025-11-18 16:38:15.841237
2697,53,85,571568,debit,groceries,2025-12-07 16:38:15.841241
2698,139,92,-579235,debit,salary,2025-04-15 16:38:15.841244
2699,39,78,-4178804,debit,salary,2025-02-27 16:38:15.841247
2700,3,8888,2096557,debit,rent,2025-07-04 16:38:15.841251
2701,127,8888,-560115,debit,groceries,2025-08-24 16:38:15.841255
2702,38,8888,2167752,debt,salary,2025-06-09 16:38:15.841258
2703,97,37,2156321,debt,groceries,2025-10-24 16:38:15.841261
2704,115,39,4040145,debt,groceries,2025-10-07 16:38:15.841265
2705,64,51,1514657,credit,,2025-02-14 16:38:15.841268
2706,48,12,582508,debit,groceries,2025-11-26 16:38:15.841272
2707,42,22,3488840,debt,transfer,2025-06-07 16:38:15.841275
2708,2,16,2526970,debt,transfer,2025-06-08 16:38:15.841278
2709,106,36,1323987,credit,transfer,2025-06-29 16:38:15.841282
2710,113,9,1674493,debt,salary,2025-12-14 16:38:15.841285
2711,62,94,4051494,debt,rent,2025-10-15 16:38:15.841288
2712,96,98,3200130,debit,,2025-07-12 16:38:15.841292
2713,98,8888,2188143,debt,rent,2025-05-26 16:38:15.841295
2714,142,8888,-749382,credit,,2025-08-16 16:38:15.841298
2715,91,6,1332505,debit,groceries,2025-07-30 16:38:15.841302
2716,142,8888,2807228,debt,transfer,2025-03-11 16:38:15.841305
2717,45,46,2892781,debt,rent,2025-11-28 16:38:15.841308
2718,108,53,3069876,debt,transfer,2025-05-08 16:38:15.841311
2719,129,5,-1952546,credit,transfer,2025-09-08 16:38:15.841315
2720,131,8888,-3094994,credit,salary,2025-06-19 16:38:15.841319
2721,72,96,1676580,debt,groceries,2025-06-03 16:38:15.841322
2722,144,8888,-897817,credit,rent,2025-07-09 16:38:15.841326
2723,56,8888,2021470,debt,salary,2025-03-11 16:38:15.841329
2724,10,8888,4561965,debit,salary,2025-11-11 16:38:15.841333
2725,37,11,1481592,debit,groceries,2025-11-30 16:38:15.841336
2726,48,8888,-201936,debit,,2025-08-31 16:38:15.841340
2727,130,88,-4447548,debit,rent,2025-11-05 16:38:15.841344
2728,65,20,3356835,debt,transfer,2025-05-01 16:38:15.841347
2729,54,8888,-312216,credit,,2025-03-23 16:38:15.841351
2730,32,8888,4758188,debit,,2025-07-06 16:38:15.841354
2731,27,57,3675791,credit,,2025-05-03 16:38:15.841358
2732,141,72,-1422875,debit,transfer,2025-11-24 16:38:15.841362
2733,145,8888,-2306659,credit,salary,2025-03-20 16:38:15.841365
2734,2,8888,4195911,debt,rent,2025-09-16 16:38:15.841368
2735,131,8888,2567847,debit,rent,2025-04-18 16:38:15.841372
2736,71,8888,596370,debit,rent,2025-02-22 16:38:15.841375
2737,128,36,3672340,debit,,2025-02-19 16:38:15.841379
2738,126,51,3252455,debt,rent,2025-08-09 16:38:15.841382
2739,100,8888,-2998746,credit,transfer,2025-06-16 16:38:15.841385
2740,5,71,-3457204,debit,rent,2025-08-11 16:38:15.841389
2741,115,92,4255096,debit,,2025-08-13 16:38:15.841393
2742,51,8888,3177223,debit,transfer,2025-08-03 16:38:15.841396
2743,31,57,4756168,debt,groceries,2025-12-09 16:38:15.841399
2744,78,56,638408,debit,groceries,2025-06-06 16:38:15.841403
2745,71,8888,778102,credit,groceries,2025-04-30 16:38:15.841406
2746,87,12,4130141,credit,,2025-06-13 16:38:15.841410
2747,60,8888,758130,debit,rent,2025-08-27 16:38:15.841413
2748,108,25,-748037,credit,salary,2025-11-16 16:38:15.841417
2749,19,8888,4554651,debt,,2025-11-10 16:38:15.841420
2750,142,8888,4910274,debit,rent,2025-08-09 16:38:15.841424
2751,62,71,2589054,credit,salary,2025-08-10 16:38:15.841428
2752,139,54,2199773,credit,,2025-10-14 16:38:15.841431
2753,97,8888,2940481,credit,transfer,2025-12-16 16:38:15.841435
2754,146,4,-1170495,credit,,2025-08-17 16:38:15.841438
2755,65,40,2447532,debt,rent,2025-09-18 16:38:15.841442
2756,127,8888,3070492,credit,groceries,2025-11-11 16:38:15.841445
2757,6,8888,1926779,debit,,2025-04-13 16:38:15.841449
2758,125,8888,3070968,debt,groceries,2025-05-06 16:38:15.841452
2759,15,8888,-3189856,debit,transfer,2025-04-16 16:38:15.841456
2760,98,86,2257161,debit,groceries,2025-11-23 16:38:15.841460
2761,8,8888,4692080,debit,transfer,2025-11-12 16:38:15.841464
2762,61,8888,-2751359,credit,rent,2025-11-09 16:38:15.841467
2763,110,61,2644325,debt,transfer,2025-02-18 16:38:15.841471
2764,71,61,182051,debt,rent,2025-04-23 16:38:15.841474
2765,82,43,688182,debit,,2025-03-05 16:38:15.841478
2766,91,8888,1596069,debit,,2025-04-07 16:38:15.841482
2767,110,8888,4597588,credit,groceries,2025-11-08 16:38:15.841485
2768,61,8888,3896683,debt,rent,2025-11-26 16:38:15.841488
2769,63,21,3391544,debt,rent,2025-11-25 16:38:15.841491
2770,97,8888,-584444,debit,rent,2025-10-05 16:38:15.841495
2771,105,31,2494443,debit,,2025-05-05 16:38:15.841499
2772,111,8888,4470458,debit,transfer,2025-04-30 16:38:15.841502
2773,84,8888,-1552245,debit,,2025-06-23 16:38:15.841506
2774,35,8888,4997860,debt,rent,2025-12-16 16:38:15.841510
2775,33,8888,-4041656,debit,salary,2025-03-12 16:38:15.841513
2776,99,8888,1345076,debit,,2025-09-08 16:38:15.841517
2777,130,14,1398599,debt,transfer,2025-10-03 16:38:15.841520
2778,7,81,4512949,credit,rent,2025-04-07 16:38:15.841523
2779,147,8888,-879692,credit,,2025-02-23 16:38:15.841527
2780,79,8888,2171071,debt,salary,2025-10-20 16:38:15.841531
2781,104,8888,2067829,debt,transfer,2025-07-15 16:38:15.841534
2782,85,8888,-4175876,debit,transfer,2025-03-30 16:38:15.841538
2783,91,65,-2452197,debit,,2025-09-17 16:38:15.841543
2784,101,81,1308260,debt,salary,2025-07-29 16:38:15.841549
2785,91,79,-3241430,debit,rent,2025-07-07 16:38:15.841555
2786,138,95,-1651901,debit,,2025-10-22 16:38:15.841560
2787,19,8888,-61315,credit,salary,2025-07-09 16:38:15.841566
2788,146,8888,746490,credit,transfer,2025-04-18 16:38:15.841572
2789,67,8888,541884,debt,transfer,2025-08-22 16:38:15.841577
2790,131,8888,-3882540,debit,groceries,2025-12-02 16:38:15.841583
2791,79,80,1242738,debit,transfer,2025-10-25 16:38:15.841588
2792,66,12,1840849,debit,,2025-10-27 16:38:15.841594
2793,75,44,1852897,debt,transfer,2025-07-31 16:38:15.841598
2794,136,8888,1384081,credit,transfer,2025-07-04 16:38:15.841610
2795,88,8888,2513155,credit,,2025-05-27 16:38:15.841616
2796,144,8888,-417924,debit,groceries,2025-05-29 16:38:15.841623
2797,26,8888,975312,debt,rent,2025-12-13 16:38:15.841630
2798,59,8888,1448867,debt,rent,2025-02-27 16:38:15.841636
2799,64,33,934393,debt,salary,2025-02-25 16:38:15.841641
2800,114,8888,883080,debt,groceries,2025-10-06 16:38:15.841646
2801,134,8888,4805601,debit,rent,2025-03-29 16:38:15.841651
2802,38,8888,2895947,debt,groceries,2025-10-13 16:38:15.841658
2803,53,56,65781,debt,salary,2025-06-25 16:38:15.841664
2804,115,89,4824509,debt,,2025-08-23 16:38:15.841670
2805,11,48,-32878,credit,rent,2025-06-26 16:38:15.841676
2806,53,52,1438635,credit,salary,2025-11-23 16:38:15.841681
2807,94,8888,4929156,debit,groceries,2025-02-14 16:38:15.841686
2808,94,35,4457131,credit,,2025-03-02 16:38:15.841690
2809,133,94,-2252949,credit,transfer,2025-07-21 16:38:15.841695
2810,50,16,3219231,debt,,2025-04-28 16:38:15.841699
2811,85,94,12616,debt,rent,2025-03-23 16:38:15.841704
2812,105,8888,-772910,debit,,2025-11-23 16:38:15.841709
2813,31,8888,-846905,debit,salary,2025-04-29 16:38:15.841716
2814,44,8888,-3503530,credit,groceries,2025-07-28 16:38:15.841721
2815,105,8888,1154006,debt,groceries,2025-11-25 16:38:15.841724
2816,30,8888,2334985,debit,transfer,2025-10-20 16:38:15.841728
2817,39,8888,4157356,debit,rent,2025-07-07 16:38:15.841732
2818,112,9,639420,debit,transfer,2025-02-18 16:38:15.841736
2819,88,8888,3644418,debt,groceries,2025-08-24 16:38:15.841739
2820,44,10,2307217,debt,salary,2025-06-19 16:38:15.841743
2821,7,68,-106519,debit,salary,2025-05-31 16:38:15.841747
2822,76,47,3455319,debt,transfer,2025-09-19 16:38:15.841750
2823,8,8888,-154580,debit,salary,2025-11-02 16:38:15.841754
2824,76,8888,27157,debit,transfer,2025-05-15 16:38:15.841758
2825,51,8888,4847804,debt,salary,2025-08-25 16:38:15.841761
2826,10,91,1985028,credit,salary,2025-05-12 16:38:15.841765
2827,103,8888,3446994,credit,salary,2025-10-12 16:38:15.841768
2828,101,84,-3604828,debit,salary,2025-11-30 16:38:15.841772
2829,91,44,-2941897,credit,transfer,2025-10-14 16:38:15.841775
2830,86,8888,2773396,debt,groceries,2025-07-28 16:38:15.841779
2831,135,20,3130812,credit,salary,2025-11-12 16:38:15.841782
2832,49,8888,-77799,debit,salary,2025-06-05 16:38:15.841786
2833,45,8888,647988,debit,salary,2025-10-10 16:38:15.841789
2834,1,8888,4574593,debit,groceries,2025-10-20 16:38:15.841793
2835,7,8888,754931,debt,salary,2025-09-16 16:38:15.841797
2836,34,8888,3726438,debt,transfer,2025-10-14 16:38:15.841800
2837,121,47,4054584,debt,rent,2025-09-15 16:38:15.841803
2838,34,8888,-2711799,credit,rent,2025-02-10 16:38:15.841807
2839,51,8888,3247238,debit,salary,2025-11-22 16:38:15.841810
2840,25,50,2696361,credit,transfer,2025-03-09 16:38:15.841814
2841,65,65,2047544,debt,salary,2025-07-18 16:38:15.841818
2842,109,58,1286944,debt,,2025-05-02 16:38:15.841821
2843,39,76,600452,debit,,2025-06-17 16:38:15.841824
2844,115,53,-2518272,debit,salary,2025-11-18 16:38:15.841828
2845,101,8888,2561483,debit,salary,2025-10-27 16:38:15.841832
2846,122,3,-4151903,debit,groceries,2025-06-20 16:38:15.841835
2847,139,8888,-661738,credit,,2025-08-22 16:38:15.841839
2848,91,52,-744602,credit,,2025-04-24 16:38:15.841843
2849,62,8888,4419823,debt,groceries,2025-03-01 16:38:15.841846
2850,42,41,-25318,credit,,2025-04-12 16:38:15.841850
2851,60,18,265460,debt,,2025-12-14 16:38:15.841853
2852,21,8888,256748,debt,transfer,2025-09-13 16:38:15.841856
2853,70,91,3587623,debit,rent,2025-09-04 16:38:15.841860
2854,7,8888,3926702,debt,transfer,2025-07-16 16:38:15.841863
2855,90,8888,1738694,debit,salary,2025-11-26 16:38:15.841867
2856,40,8888,122807,credit,rent,2025-05-13 16:38:15.841870
2857,131,47,2626927,debit,salary,2025-07-20 16:38:15.841874
2858,123,15,38908,debt,,2025-10-22 16:38:15.841877
2859,127,8888,-4289977,debit,salary,2025-10-24 16:38:15.841881
2860,78,25,2856147,debit,groceries,2025-07-07 16:38:15.841884
2861,128,8888,88172,credit,,2025-09-10 16:38:15.841888
2862,10,36,-3761675,debit,,2025-03-31 16:38:15.841895
2863,128,8888,-1135640,debit,,2025-03-22 16:38:15.841900
2864,67,8888,4870798,credit,,2025-09-29 16:38:15.841906
2865,58,8888,1281662,debt,groceries,2025-03-13 16:38:15.841913
2866,69,8888,-2357634,debit,,2025-08-27 16:38:15.841919
2867,136,10,-1169251,credit,rent,2025-03-14 16:38:15.841926
2868,89,8888,855825,debt,groceries,2025-08-22 16:38:15.841932
2869,143,8888,2737898,debit,,2025-09-21 16:38:15.841939
2870,57,8888,3653222,debt,rent,2025-07-31 16:38:15.841945
2871,51,78,184117,credit,groceries,2025-12-07 16:38:15.841952
2872,7,58,-3511672,debit,transfer,2025-11-17 16:38:15.841959
2873,104,88,2576814,debit,rent,2025-09-04 16:38:15.841966
2874,36,58,871273,debt,groceries,2025-11-19 16:38:15.841971
2875,104,63,754357,debit,rent,2025-08-08 16:38:15.841978
2876,107,8888,3732164,debit,groceries,2025-03-21 16:38:15.841984
2877,111,8888,1208615,debt,,2025-05-27 16:38:15.841988
2878,14,8888,-2736207,credit,salary,2025-06-23 16:38:15.841994
2879,103,8888,2069102,debt,salary,2025-05-30 16:38:15.842000
2880,95,87,133808,debit,rent,2025-09-17 16:38:15.842006
2881,99,21,1018279,debit,transfer,2025-11-26 16:38:15.842013
2882,102,30,4400896,credit,salary,2025-05-25 16:38:15.842019
2883,105,8888,2421196,debt,salary,2025-06-29 16:38:15.842024
2884,55,8888,-224594,debit,transfer,2025-05-29 16:38:15.842030
2885,33,60,4038459,debt,transfer,2025-07-31 16:38:15.842036
2886,13,88,2699008,debit,salary,2025-11-07 16:38:15.842043
2887,94,8888,-3821919,debit,transfer,2025-10-08 16:38:15.842049
2888,10,97,3032286,credit,,2025-11-23 16:38:15.842056
2889,85,8888,-4139398,credit,groceries,2025-08-10 16:38:15.842063
2890,90,8,4994694,debt,,2025-10-05 16:38:15.842068
2891,119,8888,-905212,debit,,2025-07-08 16:38:15.842075
2892,120,18,-2183809,credit,groceries,2025-06-20 16:38:15.842082
2893,79,8888,-2627291,credit,groceries,2025-08-27 16:38:15.842088
2894,27,19,-2991420,debit,salary,2025-11-10 16:38:15.842095
2895,80,8888,4738798,debt,salary,2025-12-15 16:38:15.842101
2896,102,8888,-2326524,debit,groceries,2025-09-28 16:38:15.842107
2897,86,8888,4378073,credit,groceries,2025-02-24 16:38:15.842114
2898,110,8888,-3511549,debit,rent,2025-02-20 16:38:15.842120
2899,17,2,2592836,debt,transfer,2025-10-20 16:38:15.842126
2900,110,8888,1336892,debit,rent,2025-11-04 16:38:15.842132
2901,104,44,4318151,credit,rent,2025-12-20 16:38:15.842139
2902,117,8888,3346051,credit,transfer,2025-05-07 16:38:15.842145
2903,10,8888,-2695632,debit,,2025-10-23 16:38:15.842152
2904,120,69,2715222,debit,transfer,2025-09-12 16:38:15.842159
2905,147,8888,1436213,debt,,2025-04-24 16:38:15.842165
2906,53,8888,733549,debt,transfer,2025-11-26 16:38:15.842171
2907,71,97,2561369,debit,transfer,2025-11-29 16:38:15.842178
2908,27,8888,-4868026,credit,salary,2025-10-04 16:38:15.842184
2909,24,43,3522137,debt,rent,2025-10-20 16:38:15.842191
2910,124,8888,2681762,credit,salary,2025-09-27 16:38:15.842198
2911,9,13,-610667,credit,groceries,2025-03-09 16:38:15.842205
2912,57,11,3975134,debit,groceries,2025-04-09 16:38:15.842211
2913,118,61,-2931191,debit,groceries,2025-06-06 16:38:15.842217
2914,39,8888,1123596,debit,groceries,2025-06-06 16:38:15.842222
2915,64,30,3248059,debt,transfer,2025-09-07 16:38:15.842226
2916,94,49,-161898,debit,salary,2025-12-01 16:38:15.842229
2917,61,8888,-2804084,credit,salary,2025-10-29 16:38:15.842233
2918,147,96,3538205,debit,transfer,2025-11-22 16:38:15.842236
2919,137,8888,-3485923,credit,groceries,2025-05-02 16:38:15.842240
2920,106,20,2445547,debt,rent,2025-02-26 16:38:15.842243
2921,79,8888,1275258,credit,rent,2025-09-06 16:38:15.842247
2922,59,43,-2241584,debit,transfer,2025-07-03 16:38:15.842250
2923,96,8888,2790871,debt,transfer,2025-02-15 16:38:15.842254
2924,126,88,4307024,debt,transfer,2025-03-25 16:38:15.842257
2925,53,8888,-3898069,debit,groceries,2025-11-19 16:38:15.842260
2926,17,8888,554071,debt,transfer,2025-04-24 16:38:15.842264
2927,47,8888,2233800,debt,,2025-08-13 16:38:15.842267
2928,19,73,-1765145,credit,transfer,2025-05-16 16:38:15.842270
2929,87,8888,-3311691,credit,rent,2025-08-07 16:38:15.842274
2930,22,8888,3435175,debit,,2025-05-27 16:38:15.842278
2931,41,8888,1478462,debt,groceries,2025-08-07 16:38:15.842282
2932,66,62,2925919,debt,transfer,2025-08-03 16:38:15.842285
